id,marka,model,buraxilish_ili,sheher,qiymet,reng,yurush,muherrik_hecmi,at_gucu,benzin_tipi,suretler_qutusu,yeni,veziyyeti,elana_baxish_sayi
8733804,Mercedes,E 220 d,2000,Bakı,14000,Qara,710000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",377
8691593,Mercedes,C 220 d,2023,Bakı,95692,Ağ,0,2.0,220,Dizel,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",5937
8706253,Mercedes,E 200,2022,Bakı,93812,Yaş Asfalt,38000,2.0,211,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",5379
8733794,Mercedes,Vito 115,2009,Tovuz,32000,Ağ,380000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",537
8733789,Mercedes,E 280,1996,Bakı,8000,Gümüşü,360000,2.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",634
8691608,Mercedes,GLC Coupe,2023,Bakı,129720,Ağ,8000,2.0,227,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4649
8733652,Mercedes,E 220 d,2003,Bakı,14300,Gümüşü,245000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1063
8733768,Mercedes,E 350,2005,Masallı,17800,Gümüşü,353351,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",443
8733770,Mercedes,E 200,1995,Bakı,9500,Yaş Asfalt,562192,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",219
8733696,Mercedes,C 220 d,2000,Bakı,13750,Yaşıl,325000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",577
8733699,Mercedes,C 180,1996,Bakı,9700,Yaşıl,317000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",476
8733709,Mercedes,190,1989,Ağcabədi,4900,Bej,355698,2.0,122,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",568
8733735,Mercedes,190,1990,Qobustan,5500,Qızılı,450000,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",536
8733667,Mercedes,Vito,2008,Bakı,24000,Ağ,303145,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",249
8733686,Mercedes,190,1985,Bakı,5300,Bej,435667,2.0,75,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1340
8733691,Mercedes,C 200,1997,Şamaxı,15500,Göy,300000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",516
8733671,Mercedes,Vito 108,1999,Bakı,14000,Yaşıl,220000,2.2,82,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1281
8733639,Mercedes,E 240,2000,Bakı,16700,Boz,312000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",324
8733641,Mercedes,190,1991,Bakı,5800,Bej,120000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",472
8733661,Mercedes,E 220 d,2000,Oğuz,11300,Qara,367795,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1337
8733571,Mercedes,Axor 1843,2011,Bakı,51900,Ağ,680000,12.0,430,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",639
8733644,Mercedes,E 230,1989,Bakı,5300,Ağ,100000,2.3,150,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",545
8733582,Mercedes,E 220 d,2015,Bakı,47264,Ağ,243000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",298
8691505,Mercedes,Vito,2010,Bakı,27000,Qara,234000,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2276
8733611,Mercedes,E 230,1991,Şəmkir,6500,Qəhvəyi,336000,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1955
8711587,Mercedes,E 220 d,2000,Bakı,13900,Qara,403000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3621
8733578,Mercedes,Sprinter 524,2010,Gəncə,36000,Ağ,350000,3.0,129,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",769
8707384,Mercedes,GLA 250 4MATIC,2015,Bakı,36700,Qara,119000,2.0,290,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",5476
8733480,Mercedes,C 220 d,1997,Bakı,10500,Gümüşü,415541,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",427
8733491,Mercedes,E 240,1999,Bakı,12900,Göy,445681,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",409
8733425,Mercedes,E 200,1990,Hacıqabul,6000,Qara,289000,2.0,136,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",380
8733377,Mercedes,C 280,1994,Gəncə,6000,Qara,500000,2.8,193,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənib",676
8733461,Mercedes,E 280,1997,Ağstafa,12000,Gümüşü,294000,2.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",252
8733412,Mercedes,E 220 d,2014,Bakı,35000,Qara,218000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",349
8733386,Mercedes,C 180,1994,Bakı,6500,Göy,715679,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",559
8722575,Mercedes,E 300,2015,Masallı,45500,Ağ,213000,3.5,252,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2440
8634549,Mercedes,190,1993,Sumqayıt,3400,Tünd qırmızı,200999,1.8,109,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1043
8733411,Mercedes,C 180,1999,Bakı,11500,Gümüşü,302141,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",360
8733299,Mercedes,S 420,1986,Bakı,34000,Göy,326000,4.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1167
8733371,Mercedes,E 220 d,2016,Bakı,56950,Qara,215000,2.0,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",189
8733369,Mercedes,C 180,1995,Gəncə,9750,Boz,344000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",201
8733345,Mercedes,E 240,1997,Bakı,9700,Qara,468000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1199
8733320,Mercedes,E 200,1998,Gəncə,13500,Göy,320000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",236
8733362,Mercedes,E 220 d,2007,Bakı,20300,Qara,245800,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",316
8733317,Mercedes,E 240,2001,Sabirabad,17000,Gümüşü,343000,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",228
8733302,Mercedes,E 270,2000,Göyçay,16300,Qara,382000,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",438
8733348,Mercedes,190,1990,Qazax,5400,Qızılı,530000,2.0,75,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",781
8728139,Mercedes,S 320,2000,Bakı,9800,Qara,562110,3.2,197,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2973
8672229,Mercedes,C 220 d,1998,Bakı,12600,Gümüşü,476000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3569
8724348,Mercedes,C 180,1996,Bakı,7600,Göy,424275,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1325
8733250,Mercedes,C 220 d,1998,Balakən,12700,Qara,402278,2.2,125,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",388
8733239,Mercedes,C 300 4MATIC,2015,Bakı,40800,Qara,190000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",862
8733263,Mercedes,E 220 d,2000,Bakı,18000,Yaş Asfalt,488000,2.2,175,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",325
8733177,Mercedes,E 220 d,1999,Füzuli,11200,Göy,300000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",736
8710661,Mercedes,C 220 d,1999,Bakı,12800,Gümüşü,520000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1112
8733029,Mercedes,Vito 111,2007,Bakı,21000,Ağ,266668,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",273
8722385,Mercedes,S 400,2016,Bakı,80750,Qara,195000,3.0,333,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1723
8733139,Mercedes,E 320,2001,Bakı,19500,Gümüşü,363101,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",895
8733136,Mercedes,410 D,1989,Bərdə,16000,Narıncı,252420,2.3,100,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",842
8733128,Mercedes,E 270,1999,Bakı,17000,Gümüşü,450000,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",528
8619554,Mercedes,Vito 111,2010,Bakı,30300,Ağ,309600,2.2,109,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",470
8733084,Mercedes,E 270,2000,Bakı,18800,Qara,413538,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",922
8718056,Mercedes,ML 350 4MATIC,2006,Bakı,21000,Qara,225010,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",509
8733096,Mercedes,E 220 d,2008,Bakı,15500,Boz,372000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1608
8713738,Mercedes,Vito 111,2010,Bakı,26800,Ağ,331250,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",664
8733063,Mercedes,C 240,1997,Biləsuvar,12000,Gümüşü,400000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",416
8733044,Mercedes,C 180,1997,Bakı,8800,Qara,340000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1253
8733033,Mercedes,Vito,2014,Bakı,35000,Qara,341000,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",847
8733042,Mercedes,Sprinter 315,2007,Bakı,25000,Bej,260500,2.2,170,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",568
8733005,Mercedes,190,1993,Bakı,5300,Yaş Asfalt,356524,1.8,109,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1100
8732990,Mercedes,190,1991,Quba,35000,Qəhvəyi,465000,2.0,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1371
8732981,Mercedes,C 250,2013,Bakı,23900,Ağ,176000,1.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",481
8648501,Mercedes,E 250,2013,Lənkəran,35700,Gümüşü,145000,2.2,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",571
8732969,Mercedes,GLE 43 AMG 4MATIC Coupe,2019,Bakı,117300,Qara,26100,3.0,390,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",511
8732961,Mercedes,190,1992,Sumqayıt,6000,Göy,154000,1.8,109,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",825
8732973,Mercedes,Atego 818,2008,Bakı,39000,Göy,575000,4.3,177,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",324
8643789,Mercedes,E 240 4MATIC,2003,Bakı,15200,Gümüşü,308000,2.6,177,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",298
8719859,Mercedes,190,1991,Bakı,4800,Qara,353041,1.8,109,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",3255
8732953,Mercedes,C 300,2016,Bakı,36500,Ağ,115000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1095
8732931,Mercedes,Vito,2011,Bakı,31500,Qara,357000,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",634
8732917,Mercedes,C 240,2001,Sumqayıt,13800,Qara,343211,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",650
8732880,Mercedes,190,1992,Bakı,5500,Ağ,669341,2.0,122,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",535
8686929,Mercedes,Vito 111,2007,Bakı,17500,Ağ,247000,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1551
8732907,Mercedes,E 240,2000,Bakı,16300,Göy,280000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",222
8732888,Mercedes,190,1991,Bərdə,6400,Gümüşü,389710,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",543
8732760,Mercedes,E 200,2008,Sumqayıt,19000,Qara,306000,2.0,184,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",436
8683142,Mercedes,Atego 816,2008,Bakı,31500,Ağ,316000,4.3,170,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",2137
8732772,Mercedes,E 320,2000,Bakı,16900,Qara,350000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1540
8732803,Mercedes,C 240,2002,Bakı,9100,Tünd qırmızı,175000,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",488
8732739,Mercedes,C 200,1997,Bakı,8200,Qara,350000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2041
8732847,Mercedes,C 200,1995,Bakı,7500,Qara,507000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1704
8457708,Mercedes,C 300,2016,Bakı,34000,Qara,93800,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1513
8732671,Mercedes,C 250 d,1996,Bakı,11100,Qara,270000,2.5,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",467
8732736,Mercedes,C 220 d,1999,Bakı,11800,Gümüşü,440000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",493
8732636,Mercedes,C 220 d,1999,Masallı,14200,Yaş Asfalt,386000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",612
8732702,Mercedes,E 300 e,2023,Bakı,92650,Qara,25000,2.0,320,Plug-in Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",443
8732712,Mercedes,190,1991,Bakı,6500,Yaş Asfalt,256000,2.0,82,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",872
8732461,Mercedes,190,1992,Bakı,3800,Gümüşü,211000,2.5,126,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",905
8732453,Mercedes,E 320,2000,Ağdam,18500,Boz,400000,3.2,197,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1124
8633152,Mercedes,E 220 d,2008,Bakı,23500,Qəhvəyi,305000,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",486
8732458,Mercedes,C 200,2000,Sumqayıt,11400,Qara,294300,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1849
8732465,Mercedes,C 300 4MATIC,2015,Bakı,45050,Göy,112000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",365
8732146,Mercedes,Vito 109,2006,Bakı,27000,Ağ,712000,2.2,88,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",160
8732419,Mercedes,190,1993,Kürdəmir,5800,Tünd qırmızı,380000,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",572
8732427,Mercedes,E 320,2002,Sumqayıt,16500,Gümüşü,276000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",375
8732422,Mercedes,190,1992,Bərdə,4500,Yaş Asfalt,425125,2.0,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",576
8732400,Mercedes,E 350,2007,Bakı,21500,Gümüşü,280000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",282
8323070,Mercedes,EQC 400 4MATIC,2021,Bakı,97760,Qara,1700,0.0,408,Elektro,Reduktor,Xeyr,"Vuruğu yoxdur, rənglənməyib",1731
8607754,Mercedes,GL 420 4MATIC,2008,Sumqayıt,38930,Gümüşü,177000,4.0,306,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1529
8732391,Mercedes,Vito 120,2008,Bakı,24500,Gümüşü,254193,2.2,125,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",484
8721625,Mercedes,Sprinter 208,2002,Bakı,16500,Göy,235000,2.2,82,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1684
8694397,Mercedes,C 240,1998,Sumqayıt,10900,Göy,497000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2952
8634492,Mercedes,E 220 d,2002,Zaqatala,14500,Qara,423000,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1039
8732390,Mercedes,C 220 d,1998,Gəncə,7900,Boz,500000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1657
8356714,Mercedes,E 200 d,2021,Bakı,78030,Qara,78000,1.6,160,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",895
8173204,Mercedes,S 350 d 4MATIC,2011,Bakı,35750,Qara,211400,3.0,258,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2116
8732363,Mercedes,C 230,1999,Gəncə,11700,Qızılı,250000,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",375
8387433,Mercedes,S 350,2011,Bakı,38250,Qara,205000,3.5,306,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",284
8711345,Mercedes,E 280,2000,Salyan,13800,Qara,294000,2.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1879
8732334,Mercedes,C 240,1998,Gəncə,12900,Gümüşü,243000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",440
8714987,Mercedes,190,1991,Bakı,4800,Qəhvəyi,460000,1.8,109,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1131
8679936,Mercedes,E 230,1991,Bakı,4900,Mavi,175000,2.3,85,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",6010
8732624,Mercedes,C 180,1994,Gəncə,7300,Tünd qırmızı,368500,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",624
8732663,Mercedes,C 300 e,2022,Bakı,88400,Qara,38000,2.0,211,Plug-in Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",590
8732695,Mercedes,C 220 d,2000,Sumqayıt,12500,Göy,565239,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",248
8732623,Mercedes,C 180,1999,Göygöl,11800,Göy,300000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",237
8732588,Mercedes,C 200 d,2017,Bakı,46750,Gümüşü,119000,2.2,184,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",303
8701286,Mercedes,C 180,1999,Bakı,7900,Tünd qırmızı,256000,1.8,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",5186
8732598,Mercedes,C 200,1998,Bakı,11800,Qırmızı,463000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",412
8732618,Mercedes,Sprinter 315,2007,Bakı,29000,Ağ,269108,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",343
8732580,Mercedes,Sprinter 316,2016,Bakı,64500,Ağ,425000,2.2,163,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",554
8732611,Mercedes,E 270,2000,Gəncə,16500,Yaş Asfalt,475000,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",275
8478666,Mercedes,E 220 d,2013,Bakı,40630,Qara,242000,2.2,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",155
8627618,Mercedes,GLE 300 4MATIC,2016,Bakı,48921,Yaş Asfalt,195300,2.1,201,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1918
8732552,Mercedes,E 200,1996,Qusar,9400,Boz,426000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",394
8721814,Mercedes,GLS 450 4MATIC,2020,Bakı,161500,Qara,34000,3.0,367,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1863
8732488,Mercedes,C 180,1999,Salyan,11700,Yaşıl,456842,1.8,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",446
8723687,Mercedes,GLC 300 4MATIC Coupe,2017,Bakı,73100,Ağ,109000,2.0,304,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",506
8647100,Mercedes,G 63 AMG,2018,Bakı,328100,Qara,65000,4.0,585,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",766
8641810,Mercedes,Vito 114,2018,Bakı,54230,Ağ,220000,2.2,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1214
8732475,Mercedes,E 320,1999,Bakı,15800,Qara,480000,3.2,197,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",962
8732481,Mercedes,Sprinter 316,2012,Bakı,71000,Ağ,42000,2.2,163,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",495
8731498,Mercedes,S 400 d,2000,Bakı,11500,Yaş Asfalt,230000,4.0,250,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1226
8732471,Mercedes,E 220 d,2000,Bakı,13800,Gümüşü,700000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",469
8647133,Mercedes,E 250,2014,Xırdalan,34900,Göy,254000,2.2,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",420
8732291,Mercedes,E 230,1991,Sumqayıt,5400,Qəhvəyi,250000,2.3,150,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",411
8732276,Mercedes,E 220 d,2000,Bakı,18300,Gümüşü,284398,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",269
8732268,Mercedes,S 500,2005,Bakı,16500,Qara,270000,5.0,306,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",837
8732258,Mercedes,G 63 AMG,2018,Bakı,314500,Göy,60000,4.0,585,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",980
8707449,Mercedes,E 270,2000,Ağdam,17300,Qara,456325,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1047
8732172,Mercedes,S 350,2003,Xudat,12000,Ağ,290000,3.7,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1186
8732229,Mercedes,709 D,1992,Bakı,14600,Qırmızı,750000,4.0,170,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",595
8694577,Mercedes,C 220 d,2018,Bakı,54400,Gümüşü,65000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3384
8732185,Mercedes,C 180,1994,Qazax,7500,Gümüşü,350000,1.8,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",386
8732215,Mercedes,C 250,2011,Gəncə,22500,Qara,214000,1.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",627
8359368,Mercedes,E 350,2004,Bakı,19500,Gümüşü,350000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",513
8218028,Mercedes,E 220 d,2011,Sumqayıt,26800,Qara,278000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1050
8491824,Mercedes,GLC 300 4MATIC,2018,Bakı,62050,Ağ,135000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",688
8702038,Mercedes,E 320,2001,Xırdalan,13800,Qara,314233,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",8475
8600627,Mercedes,E 43 AMG 4MATIC,2017,Bakı,75650,Qara,90000,3.0,400,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4596
8729483,Mercedes,C 220,2006,Sumqayıt,15900,Qara,224000,2.2,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1872
8721565,Mercedes,C 230,1999,İmişli,13500,Ağ,265000,2.3,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2985
8732123,Mercedes,E 220 d,2000,Oğuz,14500,Qara,453000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",431
8732163,Mercedes,E 200 d,1987,Kürdəmir,3400,Boz,458000,2.0,75,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",509
8732154,Mercedes,Vito 111,2008,Şəki,19000,Mavi,57000,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",968
8732075,Mercedes,Sprinter 515,2007,Bərdə,52000,Ağ,500000,2.2,170,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",648
8435200,Mercedes,GLC 300 4MATIC,2018,Bakı,58650,Ağ,109000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1042
8732049,Mercedes,190,1990,Sabirabad,3600,Boz,342570,1.8,109,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",240
8732119,Mercedes,C 230,2000,Bakı,10300,Gümüşü,390000,2.3,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",665
